OutletCode, Description, Address, ContactPerson, DisountGroupCode, RouteCode, PriceGroup, SpecialPrice , Discount, VATRates, Credit
"91422","Eddies c/o Lawfords","","","","","MSA- MA","COAST","0","0","VAT16","0"
"91423","Paris cafe","","","","","MSA - I.A","COAST","0","0","VAT16","0"
"91425","Burdi cafe","","","","","MSA - R","COAST","0","0","VAT16","0"
"91426","Mang Hotel","","","","91426-NRB","MIX IV","","0","0","VAT16","0"
"91428","Bunyake grocers","","","","","","","0","0","VAT16","0"
"91429","N.Y.S Canteen","","","","","MIX V","","0","0","VAT16","0"
"91430","Kairuthi Green Grocers-Mfa. st","","","","91430-NRB","CAT III","","0","0","VAT16","0"
"91431","Chiromo Vet. Clinic","","","","","WESTL","","0","0","VAT16","0"
"91432","Juice It Up","","","","","WESTL","","0","0","VAT16","0"
"91433","Y-Not","","","","","","","0","0","VAT16","0"
"91434","Victory place","","","","","","","0","0","VAT16","0"
"91435","Harrison","","","","","","","0","0","VAT16","0"
"91438","Jananis","","","","","","","0","0","VAT16","0"
"91439","Mawara","","","","","","","0","0","VAT16","0"
"91442","Tough Track Travels Ltd","","","","","NAIVASHA","UPC","0","0","VAT16","0"
"91443","Chel 'c' Cafe","","","","91443-NRB","MCKS","","0","0","VAT16","0"
"91444","Mrs. Foster","","","","","TSALES","","0","0","VAT16","0"
"91447","Gourmet Ventures","","","","91447-NRB","MIX III","","0","0","VAT16","0"
"91448","Bites 2 Eat","","","","","","","0","0","VAT16","0"
"91449","Poppsy","","","","","","","0","0","VAT16","0"
"91452","Tigoni kiosk","","","","","","","0","0","VAT16","0"
"91453","Kwaka","","","","","","","0","0","VAT16","0"
"91454","Aflomax","","","","","","","0","0","VAT16","0"
"91456","Arturo's","","","","","","","0","0","VAT16","0"
"91457","Shimoni Supermarket","","","","","","","0","0","VAT16","0"
"91458","Pizza corner","","","","","","","0","0","VAT16","0"
"91459","Radless hotels","","","","","SUB","","0","0","VAT16","0"
"91460","Wynnes flying sandwiches","","","","91460-NRB","SUB","","0","0","VAT16","0"
"91461","Baker's dew","","","","","","","0","0","VAT16","0"
"91462","Sumkam Supermarket-Njoro","","","","91462-UPC","RIFT","UPC","0","0","VAT16","0"
"91463","Molo Mart","","","","","","UPC","0","0","VAT16","0"
"91464","Second edition","","","","","","","0","0","VAT16","0"
"91465","Labaguanee Bakery-Kisii","","","","91465-UPC","","UPC","0","0","VAT16","0"
"91466","Jedeffa Cafe-Migori","","","","91466-UPC","NYANZA","UPC","0","0","VAT16","0"
"91467","Chicken Inn-Nakuru","","","","","RIFT","UPC","0","0","VAT16","0"
"91468","Folies pub","","","","","","","0","0","VAT16","0"
"91469","B.P Cafeteria-Migori","","","","","","UPC","0","0","VAT16","0"
"91470","York Star-Kisii","","","","91470-UPC","NYANZA","UPC","0","0","VAT16","0"
"91471","Exile Chips Palace-Migori","","","","91471-UPC","","UPC","0","0","VAT16","0"
"91472","Two In One Hotel-Migori","","","","","","UPC","0","0","VAT16","0"
"91473","Hippo Buck Hotel-Homabay","","","","91473-UPC","NYANZA","UPC","0","0","VAT16","0"
"91474","Penny Profit-Homabay","","","","91474-UPC","","UPC","0","0","VAT16","0"
"91476","Mt. crest hotel - Kimilili","","","","91476-UPC","WESTERN","UPC","0","0","VAT16","0"
"91478","Masters Cafe-Homabay","","","","91478-UPC","NYANZA","UPC","0","0","VAT16","0"
"91480","Itacho Supermarket Migori","","","","91480-UPC","NYANZA","UPC","0","0","VAT16","0"
"91481","Bansi Wholesalers Ltd - Migori","","","","91481-UPC","NYANZA","UPC","0","0","VAT16","0"
"91482","Gilly Hotel - Migori","","","","91482-UPC","NYANZA","UPC","0","0","VAT16","0"
"91483","Eldoret club","","","","91483-UPC","WESTERN","UPC","0","0","VAT16","0"
"91484","Midwest Hotel Kericho","","","","91484-UPC","NYANZA","UPC","0","0","VAT16","0"
"91485","Pennywise s/mkt -Webuye","","","","91485-UPC","WESTERN","UPC","0","0","VAT16","0"
"91486","Palm Tree Cafe - Murang'a","","","","91486-UPC","NYERI","UPC","0","0","VAT16","0"
"91487","Brightstar","","","","91487-NRB","SUB","","0","0","VAT16","0"
"91489","Midlands Cafe - Kutus","Kutus Cafe","","","91489-UPC","MERU","UPC","0","0","VAT16","0"
"91490","J.P VilJoen-Lobella Farm-Nanyu","","","","","","UPC","0","0","VAT16","0"
"91491","Ntumu Boys Boarding","","","","","","UPC","0","0","VAT16","0"
"91492","Moka Enterprises","","","","","","UPC","0","0","VAT16","0"
"91493","Joywood Hotel","","","","","","UPC","0","0","VAT16","0"
"91494","Baituro Inn-Chuka","","","","91494-UPC","MERU","UPC","0","0","VAT16","0"
"91495","Safee Foods - Kinoo","","","","91495-NRB","UTHIRU","","0","0","VAT16","0"
"91496","Jesus Victory Cafe-Gachie","","","","","","","0","0","VAT16","0"
"91498","Grace Villa - Parklands","","","","91498-NRB","MIX V","","0","0","VAT16","0"
"91499","Roska","","","","","MIX V","","0","0","VAT16","0"
"91501","Patriot","","","","","","","0","0","VAT16","0"
"91502","Baraka Service Station - Shell","","","","","WESTL","","0","0","VAT16","0"
"91503","Mr. Karanja","","","","","","","0","0","VAT16","0"
"91504","Lova Cafe","","","","91504-NRB","MIX V","","0","0","VAT16","0"
"91505","Mr Muraya","","","","","WESTERN","UPC","0","0","VAT16","0"
"91506","Don Bosco Sisters - Embu","","","","91506-UPC","MERU","UPC","0","0","VAT16","0"
"91507","Maroy cafe","","","","","","","0","0","VAT16","0"
"91508","Justmart - Juja","","","","91508-NRB","PR I","","0","0","VAT16","0"
"91509","Mobil Mart-Wajibu","","","","","","","0","0","VAT16","0"
"91510","Eden palour - Msa","","","","91510-UPC","MSA - I.A","COAST","0","0","VAT16","0"
"91512","Del Monte  - Madam Caterers","Delmonte canteen","","","91512-NRB","PR I","","0","0","VAT16","0"
"91513","Shellies Restaurant","","","","","","","0","0","VAT16","0"
"91514","Mafrany Cafe","","","","","","","0","0","VAT16","0"
"91515","Kiwayu Safaris","","","","91515-NRB","TSALES","","0","0","VAT16","0"
"91516","Mayfair Casino","","","","91516-NRB","TSALES","","0","0","VAT16","0"
"91518","Road Chef","","","","91518-NRB","TSALES","","0","0","VAT16","0"
"91520","Karisia Ltd","","","","","TSALES","","0","0","VAT16","0"
"91521","Yammas Rest. - Shanzu","","","","","MSA - SHA","COAST","0","0","VAT16","0"
"91522","Excellent Hotel-Mombasa","","","","91522-UPC","MSA - I.A","COAST","0","0","VAT16","0"
"91523","Mrs. Sue Macpherson","","","","","MSA - I.A","COAST","0","0","VAT16","0"
"91524","Kelunet - Kericho","","","","91524-UPC","NYANZA","UPC","0","0","VAT16","0"
"91525","D.C.D Pet Services","","","","91525-NRB","MIX III","","0","0","VAT16","0"
"91526","Giant House of Burger","","","","91526-UPC","MSA - I.A","COAST","0","0","VAT16","0"
"91527","Brend cooker","","","","","","UPC","0","0","VAT16","0"
"91528","Mr. Muiru","","","","","","UPC","0","0","VAT16","0"
"91529","Mrs Hitchcock","","","","","TSALES","","0","0","VAT16","0"
"91530","Kyuna Kindergaten","","","","","SUB","","0","0","VAT16","0"
"91531","Home pub","","","","","","","0","0","VAT16","0"
"91532","Corat africa","","","","","","","0","0","VAT16","0"
"91533","Nature Fields Ent. Ltd","","","","91533-NRB","TSALES","","0","0","VAT16","0"
"91534","Consolata seminary","","","","","MIX III","","0","0","VAT16","0"
"91535","Karen Blixen Camp","","","","91535-NRB","MIX IV","","0","0","VAT16","0"
"91536","Cheese Shop - Malindi","","","","","MSA- MA","COAST","0","0","VAT16","0"
"91537","Nino Restaurant","","","","","MSA","COAST","0","0","VAT16","0"
"91538","Jolly Market","","","","","","UPC","0","0","VAT16","0"
"91539","New Tech Resorts","","","","","MSA - SHA","COAST","0","0","VAT16","0"
"91540","Beach road grocer","","","","","MSA - I.A","COAST","0","0","VAT16","0"
"91542","Coast Anglo Meat","","","","91542-UPC","MSA - I.A","COAST","0","0","VAT16","0"
"91543","Crystal Cafe - Nrb","","","","91543-NRB","VARIOUS","","0","0","VAT16","0"
"91544","Ruiru sport club","","","","","PR I","","0","0","VAT16","0"
"91545","Mamus","","","","","","","0","0","VAT16","0"
"91546","Kim Super butchery-Thika","","","","91546-NRB","PR I","","0","0","VAT16","0"
"91547","Mobil Mart - Thika","","","","","PR I","","0","0","VAT16","0"
"91548","Tangaza Country","","","","","","","0","0","VAT16","0"
"91549","Bellaluna","","","","","UTHIRU","","0","0","VAT16","0"
"91550","Rafael's s/mkt","","","","91550-NRB","MIX IV","ABC8","0","0","VAT16","0"
"91552","Mrs. Mwai-Umoja 2","","","","","","","0","0","VAT16","0"
"91553","Kariobangi South Supermarket","","","","","","","0","0","VAT16","0"
"91554","Domann Enterprises - Embakasi","","","","91554-NRB","MIX I","","0","0","VAT16","0"
"91555","Landu company","","","","","","","0","0","VAT16","0"
"91556","Wale Adventures","","","","","","","0","0","VAT16","0"
"91557","Watch Dog Alert","","","","00522-NRB","MIX III","","0","0","VAT16","0"
"91558","Kijiji Restaurant - Ngara","","","","91558-NRB","MIX V","","0","0","VAT16","0"
"91559","Heri services","","","","","","","0","0","VAT16","0"
"91561","Manyuira","","","","","","UPC","0","0","VAT16","0"
"91563","Netco Management - Likoni","","","","93819-UPC","MSA - S.C","COAST","0","0","VAT16","0"
"91564","T.P.P.K","","","","","","","0","0","VAT16","0"
"91565","Jeilo Butchery","","","","","","","0","0","VAT16","0"
"91567","Muchembi .G. House","","","","","","","0","0","VAT16","0"
"91568","Phisah Fish & Chips","","","","91568-NRB","MIX V","","0","0","VAT16","0"
"91569","Garden gourment","","","","","","","0","0","VAT16","0"
"91571","Travellers Cafe","","","","91571-NRB","MIX V","","0","0","VAT16","0"
"91572","Vision Cafe - Buru Buru","","","","91572-NRB","MCKS","","0","0","VAT16","0"
"91573","P.S.C","","","","","","","0","0","VAT16","0"
"91575","Camelite community","","","","91575-NRB","MIX III","","0","0","VAT16","0"
"91578","Twistar","","","","","","","0","0","VAT16","0"
"91579","Kivulini Caterers","","","","","SUB","","0","0","VAT16","0"
"91580","Bodywise","","","","","","","0","0","VAT16","0"
"91582","Manna Cafe -Uthiru","","","","91582-NRB","UTHIRU","","0","0","VAT16","0"
"91583","Ebony Park - Sagana","","","","91583-UPC","MERU","UPC","0","0","VAT16","0"
"91585","Hot line","","","","","MIX IV","","0","0","VAT16","0"
"91587","Golf club kericho","","","","91587-UPC","NYANZA","UPC","0","0","VAT16","0"
"91589","Hot bakery","","","","","","","0","0","VAT16","0"
"91590","Shell mountain","","","","","","","0","0","VAT16","0"
"91591","Rita George","","","","","","","0","0","VAT16","0"
"91592","Sam's delight","","","","","","","0","0","VAT16","0"
"91593","Detra Supermarket","","","","","","UPC","0","0","VAT16","0"
"91594","Baik Investment","","","","91594-UPC","","UPC","0","0","VAT16","0"
"91595","Martrose Supermarket-Nyeri","","","","","","UPC","0","0","VAT16","0"
"91596","Pizza inn nkr","","","","","","UPC","0","0","VAT16","0"
"91597","Sallite Supa Duka","","","","91597-UPC","NYANZA","UPC","0","0","VAT16","0"
"91599","New Nyanza Supermarket","","","","91599-UPC","WESTERN","UPC","0","0","VAT16","0"
"91600","Bamboo Hut","","","","","","UPC","0","0","VAT16","0"
"91601","Westermanns Safari camp - Voi","","","","","MSA - TSV","COAST","0","0","VAT16","0"
"91602","Muthaiga mini market Msa","","","","91602-UPC","MSA - S.C","COAST","0","0","VAT16","0"
"91603","Fast Food Cafe","","","","","","","0","0","VAT16","0"
"91604","West fry","","","","91604-NRB","MIX V","","0","0","VAT16","0"
"91605","Toppsy","","","","91605-NRB","MIX V","","0","0","VAT16","0"
"91606","Diani palm resort","","","","","MSA - S.C","COAST","0","0","VAT16","0"
"91607","Rorhmen cafe","","","","","MSA","COAST","0","0","VAT16","0"
"91608","Elvis mrima","","","","","","UPC","0","0","VAT16","0"
"91609","Kapric aparell","","","","","MSA - I.A","COAST","0","0","VAT16","0"
"91610","Fish & Chicken House","","","","91610-NRB","","","0","0","VAT16","0"
"91611","Bafeghi s/mkt","","","","91611-UPC","MSA - TSV","COAST","0","0","VAT16","0"
"91612","Harriet mwatoto","","","","","","UPC","0","0","VAT16","0"
"91613","Nyanza Club","","","","91613-NRB","NYANZA","UPC","0","0","VAT16","0"
"91614","Royal s/mkt","","","","","","UPC","0","0","VAT16","0"
"91615","Janes cafe","","","","","MIX V","","0","0","VAT16","0"
"91616","Mr. Kirathe","","","","","MSA","UPC","0","0","VAT16","0"
"91617","Bustan Ya Eden","","","","","MSA- MA","COAST","0","0","VAT16","0"
"91618","Heru cafe","","","","","","","0","0","VAT16","0"
"91619","Green Garden Restaurant - Ksm","","","","91619-UPC","NYANZA","UPC","0","0","VAT16","0"
"91620","Tumaini Self Service Ltd","","","","91620-NRB","MIX I","KKKK","0","0","VAT16","0"
"91621","Foodland Supermarket","","","","","MSA - I.A","COAST","0","0","VAT16","0"
"91622","Pilli Pipa-Diani","","","","","MSA - S.C","COAST","0","0","VAT16","0"
"91623","Orchid Lounge","","","","","WESTL","","0","0","VAT16","0"
"91624","Afralti","","","","","","","0","0","VAT16","0"
"91625","Moi Academy Thika","","","","","PR I","ABC7","0","0","VAT16","0"
"91626","Daima cafe","","","","91626-NRB","INDAREA","","0","0","VAT16","0"
"91627","Riamma Mini Market- Mugoya","","","","91627-NRB","INDAREA","","0","0","VAT16","0"
"91629","East Africa School of Theorogy","","","","","","","0","0","VAT16","0"
"91630","URSULA BRENNEISEN - MSA OFFICE","","","","","MSA-KIKA","COAST","0","0","VAT16","0"
"91631","Mrs.Vidallis","c/o Mrs Latter","","","","TSALES","","0","0","VAT16","0"
"91632","Ushirika Supermarket","","","","91632-NRB","","","0","0","VAT16","0"
"91633","Amvas","","","","","","","0","0","VAT16","0"
"91634","Bella Holdings","","","","","SUB","","0","0","VAT16","0"
"91635","Missionary Of Benedictine Sist","","","","91635-NRB","MIX III","","0","0","VAT16","0"
"91636","st. Benedict Sisters","","","","91679 -NRB","MIX V","","0","0","VAT16","0"
"91637","Air Wing Cafe","","","","","INDAREA","","0","0","VAT16","0"
"91638","Rongai G.Foods","","","","","","","0","0","VAT16","0"
"91639","Opeke","","","","","","","0","0","VAT16","0"
"91640","C/O G.M Njoroge","","","","","","","0","0","VAT16","0"
"91641","Generations Grill - Nrb","","","","91641-NRB","CAT III","","0","0","VAT16","0"
"91642","Cavina School","","","","91642-NRB","UTHIRU","","0","0","VAT16","0"
"91643","Bonyake","","","","","","","0","0","VAT16","0"
"91645","Spacy","","","","","","","0","0","VAT16","0"
"91646","Jemima","","","","","","","0","0","VAT16","0"
"91647","Salt Lick","","","","","","","0","0","VAT16","0"
"91648","Sun Glora","","","","","","","0","0","VAT16","0"
"91649","Muthini Supermarket-Machakos","","","","91649-NRB","","","0","0","VAT16","0"
"91650","Ruiru m butchery","","","","91650-NRB","PR I","","0","0","VAT16","0"
"91651","Mr. Makosi","","","","","","","0","0","VAT16","0"
"91652","Casmenti","","","","","","","0","0","VAT16","0"
"91654","Going places","","","","","","","0","0","VAT16","0"
"91655","View Park","","","","","","","0","0","VAT16","0"
"91656","Aneegeo","","","","","","","0","0","VAT16","0"
"91657","Magot","","","","","","","0","0","VAT16","0"
"91658","Shelly Supermarket","","","","91658-NRB","","","0","0","VAT16","0"
"91660","Gourmet King","","","","","","","0","0","VAT16","0"
"91661","Maua basin hotel","","","","","","UPC","0","0","VAT16","0"
"91662","Mukeu","","","","","","","0","0","VAT16","0"
"91663","Jamasta s/mkt","","","","91663-UPC","MERU","UPC","0","0","VAT16","0"
"91664","Jama Noor","","","","","WESTERN","UPC","0","0","VAT16","0"
"91665","Cafe Latino","","","","93288-NRB","SUB","","0","0","VAT16","0"
"91666","Abdul auto spares","","","","91666-UPC","","UPC","0","0","VAT16","0"
"91667","Gian singh","","","","","","UPC","0","0","VAT16","0"
"91668","Daylight cafe Naivasha","","","","91668-UPC","NAIVASHA","UPC","0","0","VAT16","0"
"91669","Sonis fish & chips","","","","","","UPC","0","0","VAT16","0"
"91670","Kunste Hotel-Nakuru","","","","91670-UPC","","UPC","0","0","VAT16","0"
"91672","Coconut village","","","","","","","0","0","VAT16","0"
"91673","Pepelloni","","","","","","UPC","0","0","VAT16","0"
"91674","Mrs Muiru","","","","","","UPC","0","0","VAT16","0"
"91675","Kigotho rest","","","","91675-UPC","MSA - SHA","COAST","0","0","VAT16","0"
"91676","Forces memorial hospital o.m","","","","","INDAREA","","0","0","ZEROVAT","0"
"91677","J.P Hulme","c/o Kakuzi Ltd","","","","TSALES","","0","0","VAT16","0"
"91678","A.F.C.O shop forces memorial h","","","","91969-NRB","VARIOUS","","0","0","ZEROVAT","0"
"91679","Shukrani Caterers","","","","91679 -NRB","VARIOUS","","0","0","VAT16","0"
"91680","Chef's kiosk (kenyatta mkt)","","","","","","","0","0","VAT16","0"
"91681","Mr.Mitchel","","","","","PR III","","0","0","VAT16","0"
"91682","Esajo s/mkt","","","","91682-NRB","MIX V","","0","0","VAT16","0"
"91683","Super Mambo","","","","91683-NRB","MIX V","","0","0","VAT16","0"
"91684","Centre Line Supermarket","","","","","MIX V","","0","0","VAT16","0"
"91685","Maria ken","","","","","","","0","0","VAT16","0"
"91686","Maafrica Shipchandlers","","","","90103-MSA","MSA - I.A","COAST","0","0","VAT16","0"
"91687","Junior Grocers","","","","","MSA","COAST","0","0","VAT16","0"
"91688","Mr. Habib Lamu","","","","","MSA - LAMU","COAST","0","0","VAT16","0"
"91689","Kilalinda","","","","","MSA - S.C","COAST","0","0","VAT16","0"
"91690","Kifam enterprises","","","","","","","0","0","VAT16","0"
"91691","Lakhan General Supplies","","","","91691-UPC","","UPC","0","0","VAT16","0"
"91692","Mrs. Keates","","","","","MSA","UPC","0","0","VAT16","0"
"91694","L.P.M Stores- Malindi","","","","","MSA- MA","COAST","0","0","VAT16","0"
"91695","Bamburi Water Sports","","","","","MSA","COAST","0","0","VAT16","0"
"91696","Birds Cafe - Voi","","","","91696-UPC","MSA - TSV","COAST","0","0","VAT16","0"
"91697","Ms Jane Njoroge","","","","","","","0","0","VAT16","0"
"91698","Eunius","","","","","","","0","0","VAT16","0"
"91700","Blue bell foods","","","","91700-NRB","WESTL","","0","0","VAT16","0"
"91701","Bogene","","","","","UTHIRU","","0","0","VAT16","0"
"91702","Gacii snacs","","","","","","","0","0","VAT16","0"
"91703","Mebisco","","","","","","","0","0","VAT16","0"
"91704","Eva's Cafe - Nrb","","","","91704-NRB","CAT III","","0","0","VAT16","0"
"91706","Saray Rest.","","","","","","","0","0","VAT16","0"
"91707","Braeburn Coffee","","","","","","","0","0","VAT16","0"
"91708","Moi Girls Kiosk","","","","00056-NRB","UTHIRU","ABC7","0","0","VAT16","0"
"91709","Evama s/mkt","","","","91709-NRB","","","0","0","VAT16","0"
"91711","Michael Kirwen","","","","","","","0","0","VAT16","0"
"91712","Veranda Rest","","","","","","","0","0","VAT16","0"
"91713","Aviators","","","","","","","0","0","VAT16","0"
"91714","Lencrphie Chips & Chipos","","","","91714-NRB","FFOOD1","","0","0","VAT16","0"
"91716","Sciety","","","","","","","0","0","VAT16","0"
"91717","Parkside hotel","","","","91717-NRB","MCKS","","0","0","VAT16","0"
"91718","Kitui s/mkt","","","","91718-NRB","MCKS","","0","0","VAT16","0"
"91719","Ahabi butchery","","","","","","","0","0","VAT16","0"
"91720","Neemot","","","","","","","0","0","VAT16","0"
"91721","Strait butchery","","","","","","","0","0","VAT16","0"
"91722","San","","","","","","","0","0","VAT16","0"
"91723","Stadium Catering","","","","","","","0","0","VAT16","0"
"91724","Wenken Supermarket","","","","91724-NRB","","","0","0","VAT16","0"
